"PERIODO","COD_CENCOSUD","COD_PROVEEDOR","DESCRIPCION_PRODUCTO","MARCA","ESTACION","TEMPORADA","ESTADO_PRODUCTO","DIVISION","DEPARTAMENTO","SUBDEPARTAMENTO","CLASE","ESTILO","CATPROVN1","CATPROVN2","CATPROVN3","CATPROVN4","CATPROVN5","COD_LOCAL","DESCRIPCION_LOCAL","FORMATO","TIPO_LOCAL","ESTADO_LOCAL","TIPO","VTA_PERIODO(u)","VTA_PERIODO_COSTO($)","VTA_PERIODO_PUBLICO($)"
2026-03-19,225749005,M205P3-C13,P3 BIKINI M205C13/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BIKINI M205C13 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,302428004,208ADCP3C19,P3 BOXER 208ADCC1/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER 208ADCC19 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,8996,14392
2026-03-19,254706006,M205AP5C2,P5 BIKINI TOP M20/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BIKINI TOP M205AC2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,397254005,208PKP4-C20,P4 BOXER ALG 208P/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PKC20 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,2,19990,39979
2026-03-19,298215004,208NEGP3,P3 BOXER ALGD NEG/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,946028002,610SPP5-C4,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 610SPC4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,5495,10990
2026-03-19,504061004,491-C1,PANTUFLA NEG 491C/NEGRO/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA NEG 491C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,376312004,FOS261AIC2,PIJAMA INV26 261C/SURTI/L,FOSTER,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00111,Paris San Antonio,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-19,362217002,262AIC2,PIJAMA INV26 262C/SURTI/S,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 262C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00111,Paris San Antonio,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-19,298215003,208NEGP3,P3 BOXER ALGD NEG/NEGRO/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00111,Paris San Antonio,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,860381005,N208P5C2,P5 BOXER MED N208/SURTI/T 10,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER MED N208C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00111,Paris San Antonio,PARIS,Local,Activo,NO CLASIFICADO,1,7023,14990
2026-03-19,301116005,M170STC1,PETO STITCH M170C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,SOSTEN BASICO,PETO STITCH M170C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,415513004,L208CP3C4,BOXER L208CP3C4 L/SURTI/L,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,BOXER L208CP3C4 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,2,9990,19980
2026-03-19,302688005,208ARMP3C3,P3 BOXER 208ARMC3/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER 208ARMC3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,2,15950,32382
2026-03-19,397265003,264AIUCH-C1,PIJAMA UCH 263AIC/SURTI/M,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA UCH 263AIC1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,11495,22990
2026-03-19,951064002,M610P5-C7,P5 SX LARGO PRINT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CONVERTIDORES,CONVERTIDORES,P5 SX LARGO PRINT M610C7 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,2,9990,19980
2026-03-19,397265004,264AIUCH-C1,PIJAMA UCH 263AIC/SURTI/L,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA UCH 263AIC1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,11495,22990
2026-03-19,666050005,208PKP4-C13,P4 BOXER ALG COL/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,977450005,F186MSC3,CAMISETA F186MSC3/SURTI/XL,FOSTER,INVIER,INV25,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,CAMISETA M/L,CAMISETA F186MSC3 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,2,9234,7999
2026-03-19,860350008,N206P5C3,P5 PANTALETA N206/SURTI/T 16,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,CALZON,P5 PANTALETA N206C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,6932,14990
2026-03-19,397258004,491UCH-C3,PANTUFLA UCH 491C/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA UCH 491C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,134973006,214P3-C2,P3 BOXER LARGO C2/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER LARGO C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,362217004,262AIC2,PIJAMA INV26 262C/SURTI/L,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 262C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-19,398486005,M208ASTP3C4,P3 BOX STITCH M20/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOX STITCH M208AC4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,387490002,600SPP5-C1,P5 SOCKS ALG SPOR/S/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 SOCKS ALG SPOR/SURTI/TU,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,275709003,490SANDCC7,SANDALIA DC 490C7/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,SANDALIA DC 490C7 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,4995,7000
2026-03-19,277840003,F208CP3C20,P3 BOXER ALG 208C/SURTI/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C-C20 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,275708003,208AMARP3C17,P3 BOXER MARV 208/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MARV 208AC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-19,277864003,L208EP3C10,P3 BOXER PRINT L2/SURTI/M,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER PRINT L208C10 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,115520003,LEG490-C2,PANTUFLA AZUL490-/AZAB1/L,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA AZUL490-C2 LEGACY,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,6004,9990
2026-03-19,122197002,610CP5-C3,P5 SOCKS 610CP5-C/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CONVERTIDORES,CONVERTIDORES,P5 SOCKS 610CP5-C3 TOP TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,6995,13990
2026-03-19,666050004,208PKP4-C13,P4 BOXER ALG COL/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,275697004,511P5-C10,P5 SLIP 511P5C10/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,SLIP,P5 SLIP 511P5C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,376293005,261AIC1,PIJAMA INV26 261C/SURTI/XL,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-19,639305003,M208ADCP3-C3,P3 BOXER ALG MED/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOXER ALG MED DC 208C3 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7495,8994
2026-03-19,861749005,208AICONP4C1,P4 BOX ICON 208AC/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOX ICON 208AC1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,9995,11990
2026-03-19,397254006,208PKP4-C20,P4 BOXER ALG 208P/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PKC20 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,362217004,262AIC2,PIJAMA INV26 262C/SURTI/L,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 262C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-19,118131003,499C2,PANTUFLA 499C2 TO/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA 499C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,-1,-7536,-14989
2026-03-19,977429005,180M25C1,CAMISETA 180M25C1/BLANC/XL,TOP,INVIER,INV25,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,CAMISETA M/C,CAMISETA 180M25C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,6495,6495
2026-03-19,118136004,208AP3DP25-C2,P3 BOXER 208ADP25/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER 208ADP25C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7495,8990
2026-03-19,811863004,J208AP3C1,P3 BOXER ALG 208C/NEGRO/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,811916003,J208AEP3C15,P3 BOXER ALG 208E/SURTI/M,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208EC15 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,977516004,J491C2,PANTUFLA OUT J491/SURTI/XL,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA OUT J491C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,6004,12990
2026-03-19,397255006,208P3-C28,P3 BOXER ALG 208C/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,118140004,208P5DP25-C2,P5 BOXER 208DP25C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER 208DP25C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,12495,11995
2026-03-19,397253004,208P4-C4,P4 BOXER ALG 208C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,995398004,M208AHKP3C5,P3 BOXER HK M208A/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOXER HK M208AP3C5 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,397253006,208P4-C4,P4 BOXER ALG 208C/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,376314005,FOS261AIC3,PIJAMA INV26 261C/SURTI/XL,FOSTER,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C3 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-19,298456004,208PKP4-C19,P4 BOXER ALG 208P/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PKC19 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,977506005,J186M25C1,CAMISETA J186M25C/SURTI/XL,JJO,INVIER,INV25,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PRIMERAS CAPAS,CAMISETA,CAMISETA J186M25C1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,6928,8990
2026-03-19,398486004,M208ASTP3C4,P3 BOX STITCH M20/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOX STITCH M208AC4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,288388006,208P5-C4,P5 BOXER ALG 208C/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER ALG 208COL-C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,11995,23990
2026-03-19,977441005,F186MSC1,CAMISETA F186MSC1/SURTI/XL,FOSTER,INVIER,INV25,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,CAMISETA M/L,CAMISETA F186MSC1 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,2,9234,7999
2026-03-19,811863004,J208AP3C1,P3 BOXER ALG 208C/NEGRO/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,860165002,K600SPP5-C1,P5 SOCKS SPRT K60/SURTI/30/35,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,CALCETINES,CALCETIN NI¥O,P5 SOCKS SPRT K600SPC1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,4312,9990
2026-03-19,376319005,LEG261AIC2,PIJAMA INV26 261C/SURTI/XL,LEGACY,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7853,16990
2026-03-19,122192004,214P3-C3,P3 BOXER 214P3-C3/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER 214P3-C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,302685005,208ARMP3C2,P3 BOXER 208ARMC2/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER 208ARMC2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00115,Paris Costanera Center,PARIS,Local,Activo,NO CLASIFICADO,1,7495,17990
2026-03-19,416211005,M261AI-C1,PIJAMA M261AI-C1/SURTI/XL,TOP,INVIER,INV26,Activo,VESTUARIO,LENCERIA,PIJAMAS,PIJAMA ALGODON,PIJAMA M261AI-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
